Duration,Credit_Amount,Installment_Rate,Residence_Since,Age,Existing_Credits,Liable_People,Class,Debt_To_Income_Ratio,Status_Checking_Account_A12,Status_Checking_Account_A13,Status_Checking_Account_A14,Credit_History_A31,Credit_History_A32,Credit_History_A33,Credit_History_A34,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings_Account_Bonds_A62,Savings_Account_Bonds_A63,Savings_Account_Bonds_A64,Savings_Account_Bonds_A65,Employment_Since_A72,Employment_Since_A73,Employment_Since_A74,Employment_Since_A75,Personal_Status_Sex_A92,Personal_Status_Sex_A93,Personal_Status_Sex_A94,Other_Debtors_Guarantors_A102,Other_Debtors_Guarantors_A103,Property_A122,Property_A123,Property_A124,Other_Installment_Plans_A142,Other_Installment_Plans_A143,Housing_A152,Housing_A153,Job_A172,Job_A173,Job_A174,Telephone_A192,Foreign_Worker_A202,Age_Group_Adult,Age_Group_Middle_Aged,Age_Group_Senior
-0.738667542842371,-0.7004715485718485,0.024146916773074168,1,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,Bad,-0.38960119717358993,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2.2481943623946683,0.3674663299070645,0.024146916773074168,4,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,Bad,-0.5080170109436105,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.738667542842371,-0.6040629515103602,-1.7645135849361147,1,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,Good,-0.24185302586420657,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False
0.2569530922366421,-0.734498112240609,0.9184771676276685,4,2.1507893075399274,1.0270789116578085,-0.4282895663715403,Bad,-0.7673910984444581,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False
-0.4897623840726178,-0.6621916644444927,-0.8701833340815202,4,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,Good,-0.4833561029382943,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0.2569530922366421,-0.7050793124019931,0.9184771676276685,2,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,Bad,-0.7448486384836516,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False
0.2569530922366421,-0.30030498209236195,0.9184771676276685,4,1.5351221302773328,1.0270789116578085,-0.4282895663715403,Good,-0.4346861170952033,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0.7547634097761486,1.701591180419719,-0.8701833340815202,3,-0.9275465787730462,2.7590838217047033,-0.4282895663715403,Good,0.6608231178193716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0.2569530922366421,3.2990674559937188,0.9184771676276685,2,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,Bad,2.3233702793143336,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0.2569530922366421,0.056265049686524994,0.024146916773074168,2,-0.3998318554051079,-0.7049259983890862,2.3348689263480744,Good,-0.16146063853410103,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
-0.9875727016121243,-0.4030935598417429,0.9184771676276685,4,1.0953598608040507,2.7590838217047033,-0.4282895663715403,Good,0.4525271665028096,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
-1.2364778603818776,-0.22126411023680354,-0.8701833340815202,3,0.7435500452254252,-0.7049259983890862,2.3348689263480744,Good,1.7826228361581165,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.9046043153555399,-0.3651681190859368,-1.7645135849361147,3,1.0953598608040507,1.0270789116578085,2.3348689263480744,Good,0.36771681914825666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
-0.738667542842371,-0.5200598724531074,0.024146916773074168,4,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,Good,-0.1131165677747806,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
-0.9046043153555399,-0.4261323789924662,-0.8701833340815202,1,-0.8395941248783899,1.0270789116578085,-0.4282895663715403,Good,0.2556020303311364,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False
-1.2364778603818776,-0.6724705222194308,-1.7645135849361147,2,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,Good,0.39965649735778513,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
-1.2364778603818776,-1.0084828384484417,0.9184771676276685,4,0.3037877757521432,-0.7049259983890862,-0.4282895663715403,Good,-0.6302351673576224,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False
-0.738667542842371,-1.0145083757647846,0.024146916773074168,3,0.5676451374361124,1.0270789116578085,-0.4282895663715403,Good,-0.8708691375416548,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-1.1535094741252931,-0.3034949724363083,0.024146916773074168,2,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,Good,1.155779491705806,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
3.2438149974736814,1.2634991731844265,0.024146916773074168,4,2.4146466692238966,1.0270789116578085,-0.4282895663715403,Bad,-0.3503827487598492,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True
-0.2408572253028645,-0.48142554495420214,0.024146916773074168,3,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,Good,-0.4002839693638518,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0.2569530922366421,0.26538663890078273,-0.8701833340815202,2,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,Good,-0.0012190556801741463,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
-0.2408572253028645,0.9196891027813249,-0.8701833340815202,2,-0.4877843092997643,1.0270789116578085,-0.4282895663715403,Good,1.0312075041312279,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
-0.738667542842371,-0.7114592930898858,0.9184771676276685,4,1.8869319458559584,-0.7049259983890862,-0.4282895663715403,Good,-0.40644014316840943,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
-0.738667542842371,-0.637026185064472,0.9184771676276685,1,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,Good,-0.2923698638486649,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1.999289203624915,0.5227125266457847,0.9184771676276685,2,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,Bad,-0.4055710362783542,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False
2.2481943623946683,1.0061732854394247,-1.7645135849361147,3,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,Good,-0.26330910221244425,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
-0.2408572253028645,-0.41514463447442895,0.9184771676276685,2,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,Bad,-0.3325660575137177,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
-0.9046043153555399,-0.7252825845803197,-0.8701833340815202,2,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,Good,-0.2945426310738029,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
-0.9875727016121243,-0.9971406505588548,0.9184771676276685,3,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,Good,-0.7613254566076146,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0.7547634097761486,-0.3325593289033746,0.9184771676276685,2,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,Good,-0.5861279926873213,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.738667542842371,-0.7490302904741422,0.024146916773074168,1,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,Good,-0.4640184746345662,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
-0.2408572253028645,1.039490962365086,-0.8701833340815202,4,0.7435500452254252,-0.7049259983890862,2.3348689263480744,Good,1.153606724480668,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
0.7547634097761486,1.033465425048743,-1.7645135849361147,4,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,Good,0.2512564958808603,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2.2481943623946683,1.0178699167005612,0.9184771676276685,4,1.9748843997506147,1.0270789116578085,-0.4282895663715403,Bad,-0.25882776981059713,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False
-0.8216359290989554,-0.6657360981599887,0.9184771676276685,4,-0.048022039826482336,1.0270789116578085,-0.4282895663715403,Good,-0.26758056505277233,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
1.2525737273156552,-0.34461040353606065,0.9184771676276685,4,0.3037877757521432,-0.7049259983890862,-0.4282895663715403,Good,-0.676768598762661,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
-1.2364778603818776,-0.6802682763935218,-1.7645135849361147,2,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,Good,0.3757560578812673,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.8216359290989554,1.4024409748318656,-1.7645135849361147,4,0.3037877757521432,1.0270789116578085,-0.4282895663715403,Good,3.1900821873145486,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False
-0.738667542842371,-0.4247146055062679,0.9184771676276685,2,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,Good,0.033002028115749205,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0.2569530922366421,-0.3325593289033746,0.9184771676276685,2,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,Good,-0.459401344281148,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0.5058582510063954,0.9547789965647342,-1.7645135849361147,2,-0.4877843092997643,1.0270789116578085,-0.4282895663715403,Good,0.3470272467933316,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False
-0.738667542842371,-0.7121681798329849,0.024146916773074168,2,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,Good,-0.4075265267809784,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False
-0.2408572253028645,0.03783399436594634,-0.8701833340815202,1,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,Good,0.13023336144067424,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
1.2525737273156552,-0.37083921303073025,0.9184771676276685,4,1.8869319458559584,1.0270789116578085,-0.4282895663715403,Bad,-0.6901673299843454,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
-1.2364778603818776,-0.8819465548052382,-1.7645135849361147,2,-0.8395941248783899,-0.7049259983890862,2.3348689263480744,Good,-0.2423962176704911,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.738667542842371,1.1330640124541778,-0.8701833340815202,1,1.4471696763826765,-0.7049259983890862,-0.4282895663715403,Bad,2.4203300167361164,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False
1.2525737273156552,2.231129577514806,-0.8701833340815202,2,-0.3998318554051079,1.0270789116578085,-0.4282895663715403,Good,0.6390230199938205,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
-0.2408572253028645,-0.46441226311982187,0.024146916773074168,2,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,Good,-0.3829018315627479,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
1.2525737273156552,1.0483520466538259,0.9184771676276685,4,-1.103451486562359,1.0270789116578085,-0.4282895663715403,Bad,0.034812667470030825,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
-0.9875727016121243,-0.6664449849030879,-0.8701833340815202,1,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,Good,-0.08559484958969954,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
-0.4897623840726178,-0.6146962526568478,0.9184771676276685,4,1.2712647685933636,1.0270789116578085,-0.4282895663715403,Good,-0.42512594130459613,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False
1.2525737273156552,-0.4672478100922186,0.9184771676276685,4,2.238741761434584,-0.7049259983890862,-0.4282895663715403,Bad,-0.7394167204208065,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True
2.2481943623946683,3.9519521463880625,-0.8701833340815202,2,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,Bad,0.8653076732951708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False
0.2569530922366421,-0.03199134982932277,0.9184771676276685,4,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,Good,-0.229088018416521,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0.5058582510063954,0.6800853836138023,0.9184771676276685,4,1.0953598608040507,4.491088731751598,2.3348689263480744,Good,0.15992784685089353,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False
-0.738667542842371,-0.3899791550944081,-0.8701833340815202,2,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,Good,0.08623482513162992,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.738667542842371,-0.8025512395781302,0.9184771676276685,1,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,Good,-0.5460404373835253,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1.2525737273156552,-0.5147432218798635,0.9184771676276685,4,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,Bad,-0.7636792877681807,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False
1.2525737273156552,-0.31093828323884964,0.9184771676276685,4,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,Good,-0.6595675248969853,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False
1.2525737273156552,1.723212226084244,-1.7645135849361147,2,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,Good,0.3795584005252587,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.1535094741252931,-0.9007320534973665,0.9184771676276685,2,0.919454953014738,1.0270789116578085,-0.4282895663715403,Good,-0.4132688401617002,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
-1.0705410878687087,-0.7469036302448446,0.024146916773074168,4,1.35921722248802,1.0270789116578085,2.3348689263480744,Good,-0.14462169253928153,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False
1.7503840448551617,0.9508801194776887,-0.8701833340815202,1,0.479692683541456,1.0270789116578085,-0.4282895663715403,Good,-0.16898772499261475,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1.2525737273156552,-0.45874116917502844,0.9184771676276685,4,0.3917402296467996,-0.7049259983890862,-0.4282895663715403,Bad,-0.7350711859705306,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False
-0.738667542842371,-0.6185951297438933,0.9184771676276685,4,2.678504030907866,1.0270789116578085,-0.4282895663715403,Good,-0.26412388992187097,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1.7503840448551617,0.24589225346555532,0.9184771676276685,3,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,Bad,-0.47767586862114786,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
-0.8216359290989554,0.5315736109345244,-0.8701833340815202,4,1.35921722248802,-0.7049259983890862,-0.4282895663715403,Good,1.7341306221789003,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
2.746004679934175,2.185051939213359,-0.8701833340815202,2,0.3037877757521432,-0.7049259983890862,2.3348689263480744,Good,0.045978276821434384,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False
0.7547634097761486,0.19875128504945994,-0.8701833340815202,1,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,Good,-0.26043018563913645,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0.2569530922366421,0.9469812423906432,-1.7645135849361147,1,0.7435500452254252,1.0270789116578085,-0.4282895663715403,Bad,0.5210598660623704,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
